sentence_id,words,labelp,labeln,pos_tag
5551,the,O,O,DT
5551,ADAM,O,B,NNP
5551,optimizer,O,I,NN
5551,(,O,O,(
5551,Kingma,O,O,NNP
5551,and,O,O,CC
5551,Ba,O,O,NNP
5551,",",O,O,","
5551,2014,O,O,CD
5551,),O,O,)
5551,",",O,O,","
5551,with,O,O,IN
5551,an,O,O,DT
5551,initial,O,B,JJ
5551,learning,O,I,NN
5551,rate,O,I,NN
5551,of,B,O,IN
5551,0.001,O,B,CD
5551,.,O,O,.
5552,We,O,O,PRP
5552,set,B,O,VBP
5552,the,O,O,DT
5552,batch,O,B,NN
5552,size,O,I,NN
5552,to,B,O,TO
5552,32,O,B,CD
5552,and,O,O,CC
5552,we,O,O,PRP
5552,decay,B,O,VBP
5552,the,O,O,DT
5552,learning,O,B,NN
5552,rate,O,I,NN
5552,by,B,O,IN
5552,0.8,O,B,CD
5552,if,O,O,IN
5552,the,O,O,DT
5552,accuracy,O,O,NN
5552,on,O,O,IN
5552,the,O,O,DT
5552,validation,O,O,NN
5552,set,O,O,NN
5552,does,O,O,VBZ
5552,not,O,O,RB
5552,increase,O,O,VB
5552,after,O,O,IN
5552,a,O,O,DT
5552,half,O,O,JJ
5552,-,O,O,:
5552,epoch,O,O,NN
5552,",",O,O,","
5552,i.e.,O,O,JJ
5552,2000,O,O,CD
5552,batches,O,O,NNS
5552,(,O,O,(
5552,for,O,O,IN
5552,CBT,O,O,NNP
5552,),O,O,)
5552,and,O,O,CC
5552,5000,O,O,CD
5552,batches,O,O,NNS
5552,for,O,O,IN
5552,(,O,O,(
5552,CNN,O,O,NNP
5552,),O,O,)
5552,.,O,O,.
5553,We,O,O,PRP
5553,initialize,B,O,VBP
5553,all,O,O,DT
5553,weights,O,B,NNS
5553,of,O,I,IN
5553,our,O,I,PRP$
5553,model,O,I,NN
5553,by,B,O,IN
5553,sampling,I,O,VBG
5553,from,I,O,IN
5553,the,O,O,DT
5553,normal,O,B,JJ
5553,distribution,O,I,NN
5553,N,O,I,NNP
5553,(,O,I,(
5553,0,O,I,CD
5553,",",O,I,","
5553,0.05,O,I,CD
5553,),O,I,)
5553,.,O,O,.
5554,Following,O,O,VBG
5554,",",O,O,","
5554,the,O,O,DT
5554,GRU,O,B,NNP
5554,recurrent,O,I,NN
5554,weights,O,I,NNS
5554,are,B,O,VBP
5554,initialized,I,O,VBN
5554,to,B,O,TO
5554,be,I,O,VB
5554,orthogonal,O,B,JJ
5554,and,O,O,CC
5554,biases,O,B,NNS
5554,are,O,O,VBP
5554,initialized,O,O,VBN
5554,to,B,O,TO
5554,zero,O,B,CD
5554,.,O,O,.
5555,In,O,O,IN
5555,order,O,O,NN
5555,to,B,O,TO
5555,stabilize,I,O,VB
5555,the,O,O,DT
5555,learning,O,B,NN
5555,",",O,O,","
5555,we,O,O,PRP
5555,clip,B,O,VBP
5555,the,O,O,DT
5555,gradients,O,B,NNS
5555,if,B,O,IN
5555,their,O,O,PRP$
5555,norm,O,B,NN
5555,is,O,O,VBZ
5555,greater,B,O,JJR
5555,than,I,O,IN
5555,5,O,B,CD
5555,and,O,O,CC
5555,those,O,O,DT
5555,marked,O,O,VBN
5555,with,O,O,IN
5555,2,O,O,CD
5555,are,O,O,VBP
5555,from,O,O,IN
5555,.,O,O,.
5556,Our,O,O,PRP$
5556,model,O,O,NN
5556,is,O,O,VBZ
5556,implemented,B,O,VBN
5556,in,I,O,IN
5556,Theano,O,B,NNP
5556,",",O,O,","
5556,using,B,O,VBG
5556,the,O,O,DT
5556,Keras,O,B,NNP
5556,library,O,I,NN
5556,.,O,O,.
5557,CBT,O,B,NN
5558,Our,O,O,PRP$
5558,model,O,O,NN
5558,(,O,O,(
5558,line,O,O,NN
5558,7,O,O,CD
5558,),O,O,)
5558,sets,B,O,VBZ
5558,a,O,B,DT
5558,new,O,I,JJ
5558,stateof,O,I,NN
5558,-,O,I,:
5558,the,O,I,DT
5558,-,O,I,:
5558,art,O,I,NN
5558,on,B,O,IN
5558,the,O,O,DT
5558,common,O,B,JJ
5558,noun,O,I,JJ
5558,category,O,I,NN
5558,by,B,O,IN
5558,gaining,I,O,VBG
5558,3.6,O,B,CD
5558,and,O,I,CC
5558,5.6,O,I,CD
5558,points,O,I,NNS
5558,in,B,O,IN
5558,validation,O,B,NN
5558,and,O,I,CC
5558,test,O,I,NN
5558,over,B,O,IN
5558,the,O,O,DT
5558,best,O,B,JJS
5558,baseline,O,I,NN
5558,AS,O,I,IN
5558,Reader,O,I,NNP
5558,(,O,O,(
5558,line,O,O,NN
5558,5,O,O,CD
5558,),O,O,)
5558,.,O,O,.
5559,CNN,O,B,NN
5560,The,O,O,DT
5560,results,O,O,NNS
5560,show,O,O,VBP
5560,that,O,O,IN
5560,our,O,O,PRP$
5560,model,O,O,NN
5560,(,O,O,(
5560,line,O,O,NN
5560,8,O,O,CD
5560,),O,O,)
5560,improves,B,O,NNS
5560,state,O,B,NN
5560,-,O,I,:
5560,of,O,I,IN
5560,-,O,I,:
5560,the,O,I,DT
5560,-,O,I,:
5560,art,O,I,NN
5560,accuracy,O,I,NN
5560,by,B,O,IN
5560,4,O,B,CD
5560,percent,O,I,NN
5560,absolute,O,I,NN
5560,on,O,I,IN
5560,validation,O,I,NN
5560,and,O,I,CC
5560,3.4,O,I,CD
5560,on,O,I,IN
5560,test,O,I,NN
5560,with,B,O,IN
5560,respect,I,O,NN
5560,to,I,O,TO
5560,the,O,O,DT
5560,most,O,B,RBS
5560,recent,O,I,JJ
5560,published,O,I,VBN
5560,result,O,I,NN
5560,(,O,I,(
5560,AS,O,I,IN
5560,Reader,O,I,NNP
5560,),O,I,)
5560,(,O,O,(
5560,line,O,O,NN
5560,7,O,O,CD
5560,),O,O,)
5560,.,O,O,.
5561,Similarly,O,O,RB
5561,to,O,O,TO
5561,the,O,O,DT
5561,single,O,O,JJ
5561,model,O,O,NN
5561,case,O,O,NN
5561,",",O,O,","
5561,our,O,O,PRP$
5561,ensembles,O,B,NNS
5561,achieve,B,O,VBP
5561,state,O,B,NN
5561,-,O,I,:
5561,of,O,I,IN
5561,-,O,I,:
5561,the,O,I,DT
5561,-,O,I,:
5561,art,O,I,NN
5561,test,O,I,NN
5561,performance,O,I,NN
5561,of,B,O,IN
5561,75.2,O,B,CD
5561,and,O,I,CC
5561,76.1,O,I,CD
5561,on,O,I,IN
5561,validation,O,I,NN
5561,and,O,I,CC
5561,test,O,I,NN
5561,respectively,O,I,RB
5561,",",O,O,","
5561,outperforming,B,O,VBG
5561,previously,O,B,RB
5561,published,O,I,VBN
5561,results,O,I,NNS
5561,.,O,O,.
5562,We,O,O,PRP
5562,present,O,O,VBP
5562,a,O,O,DT
5562,memory,O,O,NN
5562,augmented,O,O,VBN
5562,neural,O,O,JJ
5562,network,O,O,NN
5562,for,O,O,IN
5562,natural,O,B,JJ
5562,language,O,I,NN
5562,understanding,O,I,NN
5562,:,O,O,:
5562,Neural,O,O,JJ
5562,Semantic,O,O,NNP
5562,Encoders,O,O,NNP
5562,.,O,O,.
5563,In,O,O,IN
5563,this,O,O,DT
5563,paper,O,O,NN
5563,we,O,O,PRP
5563,propose,B,O,VBP
5563,a,O,B,DT
5563,novel,O,I,JJ
5563,class,O,I,NN
5563,of,O,I,IN
5563,memory,O,I,NN
5563,augmented,O,I,VBN
5563,neural,O,I,JJ
5563,networks,O,I,NNS
5563,called,B,O,VBD
5563,Neural,O,B,NNP
5563,Semantic,O,I,NNP
5563,Encoders,O,I,NNP
5563,(,O,I,(
5563,NSE,O,I,NNP
5563,),O,I,)
5563,for,B,O,IN
5563,natural,O,B,JJ
5563,language,O,I,NN
5563,understanding,O,I,NN
5563,.,O,O,.
5564,NSE,O,B,NNP
5564,has,O,O,VBZ
5564,a,O,O,DT
5564,variable,O,B,JJ
5564,sized,O,I,JJ
5564,encoding,O,I,VBG
5564,memory,O,I,NN
5564,which,O,O,WDT
5564,allows,O,O,VBZ
5564,the,O,O,DT
5564,model,O,O,NN
5564,to,B,O,TO
5564,access,I,O,NN
5564,entire,O,B,JJ
5564,input,O,I,NN
5564,sequence,O,I,NN
5564,during,B,O,IN
5564,the,O,O,DT
5564,reading,O,B,NN
5564,process,O,I,NN
5564,;,O,O,:
5564,therefore,O,O,RB
5564,efficiently,B,O,RB
5564,delivering,I,O,VBG
5564,long,O,B,JJ
5564,-,O,I,:
5564,term,O,I,NN
5564,dependencies,O,I,NNS
5564,overtime,O,I,VBP
5564,.,O,O,.
5565,The,O,O,DT
5565,encoding,O,B,VBG
5565,memory,O,I,NN
5565,evolves,B,O,NNS
5565,overtime,O,B,RB
5565,and,O,O,CC
5565,maintains,B,O,VBZ
5565,the,O,O,DT
5565,memory,O,B,NN
5565,of,B,O,IN
5565,the,O,O,DT
5565,input,O,B,NN
5565,sequence,O,I,NN
5565,through,B,O,IN
5565,read,O,B,NN
5565,",",O,I,","
5565,compose,O,I,NN
5565,and,O,I,CC
5565,write,O,I,JJ
5565,operations,O,I,NNS
5565,.,O,O,.
5566,NSE,O,O,NNP
5566,sequentially,B,O,RB
5566,processes,I,O,VBZ
5566,the,O,B,DT
5566,input,O,I,NN
5566,and,O,O,CC
5566,supports,B,O,NNS
5566,word,O,B,NN
5566,compositionality,O,I,NN
5566,inheriting,O,O,VBG
5566,both,O,O,DT
5566,temporal,O,O,JJ
5566,and,O,O,CC
5566,hierarchical,O,O,JJ
5566,nature,O,O,NN
5566,of,O,O,IN
5566,human,O,O,JJ
5566,language,O,O,NN
5566,.,O,O,.
5567,NSE,O,O,NNP
5567,can,O,O,MD
5567,read,B,O,VB
5567,from,I,O,IN
5567,and,I,O,CC
5567,write,I,O,VB
5567,to,I,O,TO
5567,a,O,O,DT
5567,set,O,B,NN
5567,of,O,I,IN
5567,relevant,O,I,JJ
5567,encoding,O,I,VBG
5567,memories,O,I,NNS
5567,simultaneously,O,I,RB
5567,or,O,O,CC
5567,multiple,O,O,JJ
5567,NSEs,O,O,NNP
5567,can,O,O,MD
5567,access,B,O,NN
5567,a,O,O,DT
5567,shared,O,B,VBN
5567,encoding,O,I,VBG
5567,memory,O,I,NN
5567,effectively,O,O,RB
5567,supporting,B,O,VBG
5567,knowledge,O,B,NN
5567,and,O,I,CC
5567,representation,O,I,NN
5567,sharing,O,I,NN
5567,.,O,O,.
5568,NSE,O,O,NNP
5568,is,O,O,VBZ
5568,flexible,O,O,JJ
5568,",",O,O,","
5568,robust,O,O,JJ
5568,and,O,O,CC
5568,suitable,O,O,JJ
5568,for,O,O,IN
5568,practical,O,O,JJ
5568,NLU,O,B,NNP
5568,tasks,O,O,NNS
5568,and,O,O,CC
5568,can,O,O,MD
5568,be,O,O,VB
5568,trained,O,O,VBN
5568,easily,O,O,RB
5568,by,O,O,IN
5568,any,O,O,DT
5568,gradient,O,O,JJ
5568,descent,O,O,NN
5568,optimizer,O,O,NN
5568,.,O,O,.
5569,The,O,O,DT
5569,models,O,O,NNS
5569,are,O,O,VBP
5569,trained,B,O,VBN
5569,using,I,O,VBG
5569,Adam,O,B,NNP
5569,with,O,O,IN
5569,hyperparameters,O,O,NNS
5569,selected,O,O,VBN
5569,on,O,O,IN
5569,development,O,O,NN
5569,set,O,O,VBN
5569,.,O,O,.
5570,We,O,O,PRP
5570,chose,B,O,VBD
5570,two,O,B,CD
5570,one,O,I,CD
5570,-,O,I,:
5570,layer,O,I,NN
5570,LSTM,O,I,NNP
5570,for,B,O,IN
5570,read,B,O,NN
5570,/,I,O,NNP
5570,write,I,O,WDT
5570,modules,I,O,NNS
5570,on,B,O,IN
5570,the,O,O,DT
5570,tasks,O,B,NNS
5570,other,O,I,JJ
5570,than,O,I,IN
5570,QA,O,I,NNP
5570,on,O,O,IN
5570,which,O,O,WDT
5570,we,O,O,PRP
5570,used,O,O,VBD
5570,two,O,O,CD
5570,-,O,O,:
5570,layer,O,O,NN
5570,LSTM,O,O,NNP
5570,.,O,O,.
5571,The,O,O,DT
5571,pre-trained,O,B,JJ
5571,300,O,I,CD
5571,-,O,I,:
5571,D,O,I,NNP
5571,Glove,O,I,NNP
5571,840B,O,I,CD
5571,vectors,O,I,NNS
5571,and,O,O,CC
5571,100,O,B,CD
5571,-,O,I,:
5571,D,O,I,NNP
5571,Glove,O,I,NNP
5571,6B,O,I,CD
5571,vectors,O,I,NNS
5571,were,O,O,VBD
5571,obtained,B,O,VBN
5571,for,I,O,IN
5571,the,O,O,DT
5571,word,B,O,NN
5571,embeddings,I,O,NNS
5571,.,O,O,.
5572,We,O,O,PRP
5572,crop,B,O,NN
5572,or,I,O,CC
5572,pad,I,O,VB
5572,the,O,O,DT
5572,input,O,B,NN
5572,sequence,O,I,NN
5572,to,B,O,TO
5572,a,O,O,DT
5572,fixed,O,B,JJ
5572,length,O,I,NN
5572,.,O,O,.
5573,The,O,O,DT
5573,models,O,O,NNS
5573,were,O,O,VBD
5573,regularized,B,O,VBN
5573,by,I,O,IN
5573,using,O,O,VBG
5573,dropouts,O,B,NNS
5573,and,O,O,CC
5573,an,O,O,DT
5573,l,O,B,NN
5573,2,O,I,CD
5573,weight,O,I,NN
5573,decay,O,I,NN
5573,.,O,O,.
5574,Natural,B,O,JJ
5574,Language,I,O,NNP
5574,Inference,I,O,NN
5575,In,O,O,IN
5575,addition,O,O,NN
5575,",",O,O,","
5575,the,O,O,DT
5575,MLP,O,O,NNP
5575,has,O,O,VBZ
5575,a,O,O,DT
5575,hidden,B,O,JJ
5575,layer,I,O,NN
5575,with,B,O,IN
5575,1024,O,B,CD
5575,units,O,I,NNS
5575,with,O,O,IN
5575,ReLU,O,B,NNP
5575,activation,O,I,NN
5575,and,O,O,CC
5575,a,O,O,DT
5575,sof,O,B,NN
5575,tmax,O,I,NN
5575,layer,O,I,NN
5575,.,O,O,.
5576,We,O,O,PRP
5576,set,O,O,VBP
5576,the,O,O,DT
5576,batch,B,O,NN
5576,size,I,O,NN
5576,to,O,O,TO
5576,128,O,B,CD
5576,",",O,O,","
5576,the,O,O,DT
5576,initial,B,O,JJ
5576,learning,I,O,NN
5576,rate,I,O,NN
5576,to,O,O,TO
5576,3e,O,B,CD
5576,-,O,I,:
5576,4,O,I,CD
5576,and,O,O,CC
5576,l,B,O,$
5576,2,I,O,CD
5576,regularizer,I,O,NN
5576,strength,I,O,NN
5576,to,O,O,TO
5576,3,O,B,CD
5576,e,O,I,SYM
5576,-,O,I,:
5576,5,O,I,CD
5576,",",O,O,","
5576,and,O,O,CC
5576,train,B,O,VB
5576,each,O,O,DT
5576,model,O,O,NN
5576,for,O,O,IN
5576,40,O,B,CD
5576,epochs,O,I,NNS
5576,.,O,O,.
5577,Our,O,O,PRP$
5577,MMA,O,B,NNP
5577,-,O,I,:
5577,NSE,O,I,NNP
5577,attention,O,I,NN
5577,model,O,I,NN
5577,is,O,O,VBZ
5577,similar,O,O,JJ
5577,to,O,O,TO
5577,the,O,O,DT
5577,LSTM,O,O,NNP
5577,attention,O,O,NN
5577,model,O,O,NN
5577,.,O,O,.
5578,This,O,O,DT
5578,model,O,O,NN
5578,obtained,B,O,VBD
5578,85.4,O,B,CD
5578,%,O,I,NN
5578,accuracy,O,I,NN
5578,score,O,I,NN
5578,.,O,O,.
5579,Answer,B,O,NNP
5579,Sentence,I,O,NNP
5579,Selection,I,O,NNP
5580,We,O,O,PRP
5580,set,O,O,VBP
5580,the,O,O,DT
5580,batch,B,O,NN
5580,size,I,O,NN
5580,to,O,O,TO
5580,4,O,B,CD
5580,and,O,O,CC
5580,the,O,O,DT
5580,initial,B,O,JJ
5580,learning,I,O,NN
5580,rate,I,O,NN
5580,to,O,O,TO
5580,1,O,B,CD
5580,e,O,I,SYM
5580,-,O,I,:
5580,5,O,I,CD
5580,",",O,O,","
5580,and,O,O,CC
5580,train,B,O,VB
5580,the,I,O,DT
5580,model,I,O,NN
5580,for,I,O,IN
5580,10,O,B,CD
5580,epochs,O,I,NNS
5580,.,O,O,.
5581,We,O,O,PRP
5581,used,B,O,VBD
5581,40,O,B,CD
5581,%,O,I,NN
5581,dropouts,O,I,NNS
5581,afterword,B,O,JJ
5581,embeddings,O,B,NNS
5581,and,O,O,CC
5581,no,B,O,DT
5581,l,O,B,NN
5581,2,O,I,CD
5581,weight,O,I,NN
5581,decay,O,I,NN
5581,.,O,O,.
5582,The,O,O,DT
5582,word,B,O,NN
5582,embeddings,I,O,NNS
5582,are,B,O,VBP
5582,pre-trained,O,B,JJ
5582,300,O,I,CD
5582,-,O,I,:
5582,D,O,I,NNP
5582,Glove,O,I,NNP
5582,840B,O,I,CD
5582,vectors,O,I,NNS
5582,.,O,O,.
5583,For,O,O,IN
5583,this,O,O,DT
5583,task,O,O,NN
5583,",",O,O,","
5583,a,O,O,DT
5583,linear,O,B,JJ
5583,mapping,O,I,NN
5583,layer,O,I,NN
5583,transforms,B,O,VBZ
5583,the,O,O,DT
5583,300,O,B,CD
5583,-,O,I,:
5583,D,O,I,NN
5583,word,O,I,NN
5583,embeddings,O,I,VBZ
5583,to,B,O,TO
5583,the,O,O,DT
5583,512-,O,B,JJ
5583,D,O,I,NNP
5583,LSTM,O,I,NNP
5583,inputs,O,I,NNS
5583,.,O,O,.
5584,Our,O,O,PRP$
5584,MMA,O,B,NNP
5584,-,O,I,:
5584,NSE,O,I,NNP
5584,attention,O,I,NN
5584,model,O,I,NN
5584,exceeds,B,O,VBZ
5584,the,O,O,DT
5584,NASM,O,B,NNP
5584,by,B,O,IN
5584,approximately,I,O,RB
5584,1,O,B,CD
5584,%,O,I,NN
5584,on,B,O,IN
5584,MAP,O,B,NNP
5584,and,O,O,CC
5584,0.8,O,B,CD
5584,%,O,I,NN
5584,on,B,O,IN
5584,MRR,O,B,NNP
5584,for,O,O,IN
5584,this,O,O,DT
5584,task,O,O,NN
5584,.,O,O,.
5585,Sentence,B,O,NN
5585,Classification,I,O,NN
5586,The,O,O,DT
5586,first,B,O,JJ
5586,layer,I,O,NN
5586,of,I,O,IN
5586,the,I,O,DT
5586,MLP,I,O,NNP
5586,has,O,O,VBZ
5586,ReLU,O,B,VBN
5586,activation,O,I,NN
5586,and,O,O,CC
5586,1024,O,B,CD
5586,or,O,I,CC
5586,300,O,I,CD
5586,units,O,I,NNS
5586,for,B,O,IN
5586,binary,O,B,JJ
5586,or,O,I,CC
5586,fine,O,I,JJ
5586,-,O,I,:
5586,grained,O,I,JJ
5586,setting,O,I,NN
5586,.,O,O,.
5587,The,O,O,DT
5587,second,B,O,JJ
5587,layer,I,O,NN
5587,is,O,O,VBZ
5587,a,O,O,DT
5587,sof,O,B,JJ
5587,tmax,O,I,NN
5587,layer,O,I,NN
5587,.,O,O,.
5588,The,O,O,DT
5588,read,B,O,NN
5588,/,I,O,NNP
5588,write,I,O,JJ
5588,modules,I,O,NNS
5588,are,O,O,VBP
5588,two,O,B,CD
5588,one,O,I,CD
5588,-,O,I,:
5588,layer,O,I,NN
5588,LSTM,O,I,NNP
5588,with,B,O,IN
5588,300,O,B,CD
5588,hidden,O,I,JJ
5588,units,O,I,NNS
5588,and,O,O,CC
5588,the,O,O,DT
5588,word,B,O,NN
5588,embeddings,I,O,NNS
5588,are,O,O,VBP
5588,the,O,O,DT
5588,pre-trained,O,B,JJ
5588,300,O,I,CD
5588,-,O,I,:
5588,D,O,I,NNP
5588,Glove,O,I,NNP
5588,840B,O,I,CD
5588,vectors,O,I,NNS
5588,.,O,O,.
5589,We,O,O,PRP
5589,set,O,O,VBP
5589,the,O,O,DT
5589,batch,B,O,NN
5589,size,I,O,NN
5589,to,O,O,TO
5589,64,O,B,CD
5589,",",O,O,","
5589,the,O,O,DT
5589,initial,B,O,JJ
5589,learning,I,O,NN
5589,rate,I,O,NN
5589,to,O,O,TO
5589,3e,O,B,CD
5589,-,O,I,:
5589,4,O,I,CD
5589,and,O,O,CC
5589,l,B,O,$
5589,2,I,O,CD
5589,regularizer,I,O,NN
5589,strength,I,O,NN
5589,to,O,O,TO
5589,3,O,B,CD
5589,e,O,I,SYM
5589,-,O,I,:
5589,5,O,I,CD
5589,",",O,O,","
5589,and,O,O,CC
5589,train,B,O,VB
5589,each,O,O,DT
5589,model,O,O,NN
5589,for,O,O,IN
5589,25,O,B,CD
5589,epochs,O,I,NNS
5589,.,O,O,.
5590,Our,O,B,PRP$
5590,model,O,I,NN
5590,outperformed,B,O,VBD
5590,the,O,O,DT
5590,DMN,O,B,NNP
5590,and,O,O,CC
5590,set,B,O,VBD
5590,the,O,O,DT
5590,state,O,B,NN
5590,-,O,I,:
5590,of,O,I,IN
5590,-,O,I,:
5590,the,O,I,DT
5590,-,O,I,:
5590,art,O,I,NN
5590,results,O,I,NNS
5590,on,B,O,IN
5590,both,O,B,DT
5590,subtasks,O,I,NNS
5590,.,O,O,.
5591,Document,B,O,NNP
5591,Sentiment,I,O,NNP
5591,Analysis,I,O,NN
5592,We,O,O,PRP
5592,stack,B,O,VBP
5592,a,O,O,DT
5592,NSE,O,B,NNP
5592,or,O,I,CC
5592,LSTM,O,I,NNP
5592,on,B,O,IN
5592,the,I,O,DT
5592,top,I,O,NN
5592,of,I,O,IN
5592,another,O,B,DT
5592,NSE,O,I,NNP
5592,for,B,O,IN
5592,document,O,B,NN
5592,modeling,O,I,NN
5592,.,O,O,.
5593,The,O,B,DT
5593,whole,O,I,JJ
5593,network,O,I,NN
5593,is,O,O,VBZ
5593,trained,B,O,VBN
5593,jointly,I,O,RB
5593,by,I,O,IN
5593,backpropagating,I,O,VBG
5593,the,O,O,DT
5593,cross,O,B,NN
5593,entropy,O,I,NN
5593,loss,O,I,NN
5593,.,O,O,.
5594,We,O,O,PRP
5594,used,B,O,VBD
5594,one,O,B,CD
5594,-,O,I,:
5594,layer,O,I,NN
5594,LSTM,O,I,NNP
5594,with,B,O,IN
5594,100,O,B,CD
5594,hidden,O,I,JJ
5594,units,O,I,NNS
5594,for,B,O,IN
5594,the,O,O,DT
5594,read,B,O,NN
5594,/,I,O,NNP
5594,write,I,O,JJ
5594,modules,I,O,NNS
5594,and,O,O,CC
5594,the,O,O,DT
5594,pre-trained,O,B,JJ
5594,100,O,I,CD
5594,-,O,I,:
5594,D,O,I,NNP
5594,Glove,O,I,NNP
5594,6B,O,I,CD
5594,vectors,O,I,NNS
5594,for,O,O,IN
5594,this,O,O,DT
5594,task,O,O,NN
5594,.,O,O,.
5595,We,O,O,PRP
5595,set,O,O,VBP
5595,the,O,O,DT
5595,batch,B,O,NN
5595,size,I,O,NN
5595,to,O,O,TO
5595,32,O,B,CD
5595,",",O,O,","
5595,the,O,O,DT
5595,initial,B,O,JJ
5595,learning,I,O,NN
5595,rate,I,O,NN
5595,to,O,O,TO
5595,3e,O,B,CD
5595,-,O,I,:
5595,4,O,I,CD
5595,and,O,O,CC
5595,l,B,O,$
5595,2,I,O,CD
5595,regularizer,I,O,NN
5595,strength,I,O,NN
5595,to,O,O,TO
5595,1,O,B,CD
5595,e,O,I,SYM
5595,-,O,I,:
5595,5,O,I,CD
5595,",",O,O,","
5595,and,O,O,CC
5595,trained,B,O,VBD
5595,each,O,O,DT
5595,model,O,O,NN
5595,for,O,O,IN
5595,50,O,B,CD
5595,epochs,O,I,NNS
5595,.,O,O,.
5596,Machine,B,O,NN
5596,Translation,I,O,NN
5597,The,O,O,DT
5597,models,O,O,NNS
5597,were,O,O,VBD
5597,trained,B,O,VBN
5597,to,I,O,TO
5597,minimize,I,O,VB
5597,word,O,B,NN
5597,-,O,I,:
5597,level,O,I,NN
5597,cross,O,I,NN
5597,entropy,O,I,JJ
5597,loss,O,I,NN
5597,and,O,O,CC
5597,were,O,O,VBD
5597,regularized,B,O,VBN
5597,by,I,O,IN
5597,20,O,B,CD
5597,%,O,I,NN
5597,input,O,I,NN
5597,dropouts,O,I,NNS
5597,and,O,O,CC
5597,the,O,O,DT
5597,30,O,B,CD
5597,%,O,I,NN
5597,output,O,I,NN
5597,dropouts,O,I,NNS
5597,.,O,O,.
5598,We,O,O,PRP
5598,set,O,O,VBP
5598,the,O,O,DT
5598,batch,B,O,NN
5598,size,I,O,NN
5598,to,O,O,TO
5598,128,O,B,CD
5598,",",O,O,","
5598,the,O,O,DT
5598,initial,B,O,JJ
5598,learning,I,O,NN
5598,rate,I,O,NN
5598,to,O,O,TO
5598,1e,O,B,CD
5598,-,O,I,:
5598,3,O,I,CD
5598,for,B,O,IN
5598,LSTM,O,B,NNP
5598,-,O,I,:
5598,LSTM,O,I,NNP
5598,and,O,O,CC
5598,3e,O,B,CD
5598,-,O,I,:
5598,4,O,I,CD
5598,for,B,O,IN
5598,the,O,O,DT
5598,other,O,B,JJ
5598,models,O,I,NNS
5598,and,O,O,CC
5598,l,B,O,$
5598,2,I,O,CD
5598,regularizer,I,O,NN
5598,strength,I,O,NN
5598,to,O,O,TO
5598,3,O,B,CD
5598,e,O,I,SYM
5598,-,O,I,:
5598,5,O,I,CD
5598,",",O,O,","
5598,and,O,O,CC
5598,train,B,O,VB
5598,each,O,O,DT
5598,model,O,O,NN
5598,for,O,O,IN
5598,40,O,B,CD
5598,epochs,O,I,NNS
5598,.,O,O,.
5599,A,O,O,DT
5599,Parallel,O,O,NNP
5599,-,O,O,:
5599,Hierarchical,O,O,JJ
5599,Model,O,O,NN
5599,for,O,O,IN
5599,Machine,O,B,NNP
5599,Comprehension,O,I,NNP
5599,on,O,I,IN
5599,Sparse,O,I,NNP
5599,Data,O,I,NNP
5600,Understanding,O,B,VBG
5600,unstructured,O,I,JJ
5600,text,O,I,NN
5600,is,O,O,VBZ
5600,a,O,O,DT
5600,major,O,O,JJ
5600,goal,O,O,NN
5600,within,O,O,IN
5600,natural,O,O,JJ
5600,language,O,O,NN
5600,processing,O,O,NN
5600,.,O,O,.
5601,In,O,O,IN
5601,this,O,O,DT
5601,work,O,O,NN
5601,",",O,O,","
5601,we,O,O,PRP
5601,investigate,O,O,VBP
5601,machine,O,B,NN
5601,comprehension,O,I,NN
5601,on,O,I,IN
5601,the,O,I,DT
5601,challenging,O,I,VBG
5601,MCTest,O,I,NNP
5601,benchmark,O,I,NN
5601,.,O,O,.
5602,Comprehension,O,B,NN
5602,of,O,I,IN
5602,unstructured,O,I,JJ
5602,text,O,I,NN
5602,by,O,I,IN
5602,machines,O,I,NNS
5602,",",O,I,","
5602,at,O,I,IN
5602,a,O,I,DT
5602,near-,O,I,JJ
5602,human,O,I,JJ
5602,level,O,I,NN
5602,",",O,O,","
5602,is,O,O,VBZ
5602,a,O,O,DT
5602,major,O,O,JJ
5602,goal,O,O,NN
5602,for,O,O,IN
5602,natural,O,O,JJ
5602,language,O,O,NN
5602,processing,O,O,NN
5602,.,O,O,.
5603,Machine,O,B,NN
5603,comprehension,O,I,NN
5603,(,O,O,(
5603,MC,O,B,NNP
5603,),O,O,)
5603,is,O,O,VBZ
5603,evaluated,O,O,VBN
5603,by,O,O,IN
5603,posing,O,O,VBG
5603,a,O,O,DT
5603,set,O,O,NN
5603,of,O,O,IN
5603,questions,O,O,NNS
5603,based,O,O,VBN
5603,on,O,O,IN
5603,a,O,O,DT
5603,text,O,O,JJ
5603,passage,O,O,NN
5603,(,O,O,(
5603,akin,O,O,JJ
5603,to,O,O,TO
5603,the,O,O,DT
5603,reading,O,O,NN
5603,tests,O,O,VBZ
5603,we,O,O,PRP
5603,all,O,O,DT
5603,took,O,O,VBD
5603,in,O,O,IN
5603,school,O,O,NN
5603,),O,O,)
5603,.,O,O,.
5604,The,O,O,DT
5604,key,O,O,NN
5604,to,B,O,TO
5604,our,O,O,PRP$
5604,model,O,O,NN
5604,is,O,O,VBZ
5604,that,O,O,IN
5604,it,O,O,PRP
5604,compares,B,O,VBZ
5604,the,O,O,DT
5604,question,O,B,NN
5604,and,O,I,CC
5604,answer,O,I,NN
5604,candidates,O,I,NNS
